tdate;ttext;tgeo
2016-07-23 23:42:41;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 23:42:31;МГУ вошел в топ-10 рейтинга QS стран БРИКС #ukam;None
2016-07-23 23:40:56;МГУ вошел в топ-10 рейтинга QS стран БРИКС #se;None
2016-07-23 23:38:04;https://t.co/6U7l2AV55n #мгу математика;None
2016-07-23 23:37:41;#38 МГУ вошел в топ-10 рейтинга QS стран БРИКС #ker;None
2016-07-23 23:36:48;#84 МГУ вошел в топ-10 рейтинга QS стран БРИКС #ke;None
2016-07-23 23:33:56;#96 МГУ вошел в топ-10 рейтинга QS стран БРИКС #ke;None
2016-07-23 23:32:58;#nau МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-23 23:31:57;#56 МГУ вошел в топ-10 рейтинга QS стран БРИКС #EG;None
2016-07-23 23:31:34;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/0Ph97xEmox;None
2016-07-23 23:31:32;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-23 22:34:57;Невероятно разные, но вместе ❤️ #onelove @ Ботанический сад МГУ «Аптекарский огород» https://t.co/HpAj1o2HP2;55.77779515,37.63405819
2016-07-23 22:34:56;RT @arielchaser_ra: @arielchaser_ra Shout Out &amp TY Людмила Анатольевна @luanlebedin Москвичка.Закончила Журфак МГУ.АН РФ.Редактор.Божий дар…;None
2016-07-23 22:34:42;@arielchaser_ra Shout Out &amp TY Людмила Анатольевна @luanlebedin Москвичка.Закончила Журфак МГУ.АН РФ.Редактор.Божий дар - ...;None
2016-07-23 22:32:52;Обратная сторона смотры @ МГУ - Moscow State University https://t.co/vrFY4O14UX;None
2016-07-23 22:12:25;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/tBTrq4Ubuo;None
2016-07-23 22:07:05;RT @RasulYakubov: @VStognienko У меня знакомая авганка из МГУ. Её во дворе сосед избил за то, что она говорила на родном языке.;None
2016-07-23 21:59:05;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 21:50:52;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 21:48:55;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 21:31:02;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/PApnQ2P7li;None
2016-07-23 21:28:06;Как-то страшно смотрятся вузы, аббревиатуры которых длиннее четырех букв. Вот сравните - МГУ, ВШЭ, МФТИ, и например, МГАКХиС.;None
2016-07-23 21:03:42;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 21:03:29;@LetTheMindRule Эти 10 баллов могут решить твою судьбу, ибо в схватке отличников на бюджет МГУ всегда есть шанс оступиться (31 место);None
2016-07-23 20:47:13;RT @mathOO7tutor: Как сдать ДВИ по математике #поступить на мехмат МГУ Москвы https://t.co/bVnQpuG4qb Антимобилизационный ролик взорвал инт…;None
2016-07-23 20:47:08;RT @mathOO7tutor: #Mathematics cannot be #learned by watching the other #fellow do it! https://t.co/TwcAOcY8Tq Некоторые #особенности #ДВИ…;None
2016-07-23 20:47:02;RT @mathOO7tutor: Мне понравилось видео "Как сдать ДВИ по математике и поступить на мехмат МГУ;None
2016-07-23 20:46:58;RT @mathOO7tutor: Видео "Как сдать ДВИ по математике и поступить на мехмат МГУ Москвы";None
2016-07-23 20:40:46;@orilees все я пишу ка мгу;None
2016-07-23 20:34:53;RT @MskResident: Лыжники – нарушители возле МГУ https://t.co/ue4sapzZn7 https://t.co/ABdknj3Yms;None
2016-07-23 20:30:13;сколько нужно мозгов чтобы поступить в МГУ?;None
2016-07-23 20:29:43;Вроде как теперь студентка МГУ, а радости никакой нет. За-ши-бись;None
2016-07-23 20:26:20;Мдя( RT Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/KMvsv5Xyhp;None
2016-07-23 20:13:07;Я прошёл курсы в МГУ по 1С;None
2016-07-23 20:11:19;Хожу по общаге РХТУ в футболке факультета почвоведения МГУ. How bad i am?;None
2016-07-23 20:09:06;Лыжники – нарушители возле МГУ https://t.co/lkiyaxoUv2 https://t.co/CvAaHOBvkJ;None
2016-07-23 20:09:04;Лыжники – нарушители возле МГУ https://t.co/ue4sapzZn7 https://t.co/ABdknj3Yms;None
2016-07-23 20:01:54;Факультет журналистики МГУ;None
2016-07-23 19:52:17;"может быть у ее матери ты бы тоже поступила в мгу" Если мне сейчас дай хуллиард баллов,я не пойду блять ни в какие мгу,мне поебать;None
2016-07-23 19:50:27;"Вот Ревекка 300 баллов на егэ набрала и поступила в мгу ололо" Ну блять удачи;None
2016-07-23 19:45:56;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 19:29:24;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 19:22:07;@yaaana_kw у нас только списки 27 будут я еще в мгу на бюджет прохожу, но решила все же в мгимо идти;None
2016-07-23 19:17:09;кто учится в МГУ и знает парня из ташкента по имени Артем или Нурик;None
2016-07-23 19:14:39;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 19:12:18;блеать вот читаешь паблос абитуры 2016 и все такие "спокойно прохожу в мгу", "имею БВИ в Вышке", "чо лучше СПбГУ или мгимо".  ярыдаю.;None
2016-07-23 19:07:13;@VStognienko У меня знакомая авганка из МГУ. Её во дворе сосед избил за то, что она говорила на родном языке.;None
2016-07-23 18:56:55;Какая группа круче: "Мраморный Морж" или "Заяц Завен МГУ"?;None
2016-07-23 18:35:32;RT @TelikNatal: То чувство когда вышел с пар в МГУ https://t.co/dW3VWFM38G;None
2016-07-23 18:31:17;ПРЯМОЙ ЭФИР в #Periscope: #мгу https://t.co/ezLOLFUaXu;None
2016-07-23 18:28:31;RT @CatSheldonn: @tngrnw отдай мне бюджет МГУ и сиди там на вышке;None
2016-07-23 18:28:31;@CatSheldonn сраный бюджет сраного филфака сраного МГУ;None
